snapshot_month,store_id,product_id,stock_on_hand,reorder_point,ending_stock
2024-05-01,14,674,25,79,0
2024-05-01,14,675,33,57,47
2024-05-01,14,676,44,47,22
2024-05-01,14,677,43,54,34
2024-05-01,14,678,33,40,1
2024-05-01,14,679,8,15,0
2024-05-01,14,680,13,18,0
2024-05-01,14,681,29,33,25
2024-05-01,14,682,43,16,5
2024-05-01,14,683,45,59,22
2024-05-01,14,684,39,22,22
2024-05-01,14,685,44,41,27
2024-05-01,14,686,18,40,8
2024-05-01,14,687,42,29,28
2024-05-01,14,688,16,58,34
2024-05-01,14,689,35,28,34
2024-05-01,14,690,8,12,0
2024-05-01,14,691,41,15,4
2024-05-01,14,692,26,47,17
2024-05-01,14,693,21,25,21
2024-05-01,14,694,47,22,14
2024-05-01,14,695,33,27,50
2024-05-01,14,696,15,12,26
2024-05-01,14,697,36,19,37
2024-05-01,14,698,16,21,27
2024-05-01,14,699,27,10,27
2024-05-01,14,700,37,21,29
2024-05-01,14,701,54,59,25
2024-05-01,14,702,48,67,31
2024-05-01,14,703,26,39,23
2024-05-01,14,704,25,34,0
2024-05-01,14,705,34,42,26
2024-05-01,14,706,10,45,0
2024-05-01,14,707,19,26,0
2024-05-01,14,708,46,19,59
2024-05-01,14,709,42,24,34
2024-05-01,14,710,39,44,58
2024-05-01,14,711,24,32,4
2024-05-01,14,712,29,30,0
2024-05-01,14,713,37,44,32
2024-05-01,14,714,17,39,0
2024-05-01,14,715,40,17,35
2024-05-01,14,716,13,43,31
2024-05-01,14,717,41,49,55
2024-05-01,14,718,49,56,34
2024-05-01,14,719,20,40,0
2024-05-01,14,720,45,17,44
2024-05-01,15,1,89,22,91
2024-05-01,15,2,223,24,215
2024-05-01,15,3,131,65,104
2024-05-01,15,4,313,64,310
2024-05-01,15,5,95,15,111
2024-05-01,15,6,345,12,342
2024-05-01,15,7,238,36,210
2024-05-01,15,8,116,19,108
2024-05-01,15,9,316,12,302
2024-05-01,15,10,151,13,112
2024-05-01,15,11,287,22,298
2024-05-01,15,12,186,36,164
2024-05-01,15,13,243,43,256
2024-05-01,15,14,326,63,332
2024-05-01,15,15,327,24,333
2024-05-01,15,16,346,31,347
2024-05-01,15,17,132,10,120
2024-05-01,15,18,224,17,185
2024-05-01,15,19,295,49,266
2024-05-01,15,20,202,34,167
2024-05-01,15,21,81,69,66
2024-05-01,15,22,206,11,198
2024-05-01,15,23,152,49,161
2024-05-01,15,24,105,48,68
2024-05-01,15,25,175,22,185
2024-05-01,15,26,270,37,288
2024-05-01,15,27,303,13,283
2024-05-01,15,28,318,11,324
2024-05-01,15,29,119,15,138
2024-05-01,15,30,121,46,131
2024-05-01,15,31,137,47,129
2024-05-01,15,32,239,52,224
2024-05-01,15,33,162,31,141
2024-05-01,15,34,317,45,280
2024-05-01,15,35,313,13,312
2024-05-01,15,36,199,24,163
2024-05-01,15,37,285,75,292
2024-05-01,15,38,287,23,279
2024-05-01,15,39,339,11,341
2024-05-01,15,40,100,14,117
2024-05-01,15,41,215,40,177
2024-05-01,15,42,255,67,237
2024-05-01,15,43,263,49,282
2024-05-01,15,44,94,27,112
2024-05-01,15,45,221,13,235
2024-05-01,15,46,323,16,292
2024-05-01,15,47,277,39,254
2024-05-01,15,48,175,13,165
2024-05-01,15,49,120,32,82
2024-05-01,15,50,93,76,80
2024-05-01,15,51,242,29,256
2024-05-01,15,52,195,67,182
2024-05-01,15,53,222,45,208
2024-05-01,15,54,93,15,79
2024-05-01,15,55,280,18,281
2024-05-01,15,56,333,22,312
2024-05-01,15,57,325,44,309
2024-05-01,15,58,190,16,201
2024-05-01,15,59,307,35,282
2024-05-01,15,60,129,22,113
2024-05-01,15,61,202,34,220
2024-05-01,15,62,291,19,310
2024-05-01,15,63,341,43,332
2024-05-01,15,64,153,38,125
2024-05-01,15,65,223,31,216
2024-05-01,15,66,140,48,142
2024-05-01,15,67,287,18,260
2024-05-01,15,68,226,43,198
2024-05-01,15,69,141,47,117
2024-05-01,15,70,229,16,249
2024-05-01,15,71,167,28,144
2024-05-01,15,72,171,45,180
2024-05-01,15,73,182,37,157
2024-05-01,15,74,184,79,193
2024-05-01,15,75,180,18,188
2024-05-01,15,76,120,13,84
2024-05-01,15,77,101,42,94
2024-05-01,15,78,118,10,118
2024-05-01,15,79,124,13,113
2024-05-01,15,80,233,49,205
2024-05-01,15,81,151,18,133
2024-05-01,15,82,280,12,292
2024-05-01,15,83,221,25,183
2024-05-01,15,84,225,39,228
2024-05-01,15,85,260,49,225
2024-05-01,15,86,103,11,92
2024-05-01,15,87,206,35,181
2024-05-01,15,88,265,11,265
2024-05-01,15,89,234,30,204
2024-05-01,15,90,174,52,171
2024-05-01,15,91,259,48,266
2024-05-01,15,92,345,49,326
2024-05-01,15,93,346,14,341
2024-05-01,15,94,177,15,170
2024-05-01,15,95,266,44,258
2024-05-01,15,96,192,10,212
2024-05-01,15,97,336,38,315
2024-05-01,15,98,163,19,128
2024-05-01,15,99,286,69,306
2024-05-01,15,100,87,60,55
2024-05-01,15,101,213,34,209
2024-05-01,15,102,87,39,97
2024-05-01,15,103,132,47,118
2024-05-01,15,104,236,42,209
2024-05-01,15,105,124,46,132
2024-05-01,15,106,242,41,226
2024-05-01,15,107,137,62,123
2024-05-01,15,108,301,12,280
2024-05-01,15,109,325,16,304
2024-05-01,15,110,158,23,159
2024-05-01,15,111,310,48,283
2024-05-01,15,112,167,66,155
2024-05-01,15,113,102,24,73
2024-05-01,15,114,137,51,112
2024-05-01,15,115,291,25,282
2024-05-01,15,116,285,33,295
2024-05-01,15,117,146,18,110
2024-05-01,15,118,230,16,200
2024-05-01,15,119,345,44,358
2024-05-01,15,120,148,20,133
2024-05-01,15,121,250,19,269
2024-05-01,15,122,264,11,265
2024-05-01,15,123,125,13,123
2024-05-01,15,124,168,40,181
2024-05-01,15,125,261,15,274
2024-05-01,15,126,263,77,283
2024-05-01,15,127,83,11,48
2024-05-01,15,128,173,49,167
2024-05-01,15,129,226,13,187
2024-05-01,15,130,203,17,205
2024-05-01,15,131,238,22,240
2024-05-01,15,132,313,37,280
2024-05-01,15,133,289,16,295
2024-05-01,15,134,184,46,172
2024-05-01,15,135,277,49,244
2024-05-01,15,136,158,42,123
2024-05-01,15,137,283,33,273
2024-05-01,15,138,144,39,160
2024-05-01,15,139,209,26,196
2024-05-01,15,140,229,30,244
2024-05-01,15,141,82,38,81
2024-05-01,15,142,335,45,297
2024-05-01,15,143,339,13,320
2024-05-01,15,144,155,20,121
2024-05-01,15,145,221,21,219
2024-05-01,15,146,346,39,362
2024-05-01,15,147,276,44,267
2024-05-01,15,148,285,63,300
2024-05-01,15,149,324,46,334
2024-05-01,15,150,255,10,275
2024-05-01,15,151,98,37,98
2024-05-01,15,152,245,48,256
2024-05-01,15,153,255,15,259
2024-05-01,15,154,344,15,309
2024-05-01,15,155,196,36,179
2024-05-01,15,156,150,19,116
2024-05-01,15,157,132,19,107
2024-05-01,15,158,232,12,219
2024-05-01,15,159,339,17,306
2024-05-01,15,160,193,24,208
2024-05-01,15,161,106,36,98
2024-05-01,15,162,260,22,223
2024-05-01,15,163,274,10,251
2024-05-01,15,164,236,42,221
2024-05-01,15,165,323,46,322
2024-05-01,15,166,269,13,261
2024-05-01,15,167,156,40,148
2024-05-01,15,168,305,12,321
2024-05-01,15,169,204,43,216
2024-05-01,15,170,286,42,295
2024-05-01,15,171,314,16,323
2024-05-01,15,172,306,36,305
2024-05-01,15,173,343,63,358
2024-05-01,15,174,278,67,296
2024-05-01,15,175,238,27,221
2024-05-01,15,176,81,69,90
2024-05-01,15,177,146,41,164
2024-05-01,15,178,128,18,112
2024-05-01,15,179,186,16,192
2024-05-01,15,180,320,16,326
2024-05-01,15,181,98,33,60
2024-05-01,15,182,339,37,352
2024-05-01,15,183,246,13,255
2024-05-01,15,184,349,11,319
2024-05-01,15,185,339,21,345
2024-05-01,15,186,196,49,214
2024-05-01,15,187,80,17,80
2024-05-01,15,188,84,16,103
2024-05-01,15,189,184,40,171
2024-05-01,15,190,121,70,89
2024-05-01,15,191,286,18,273
2024-05-01,15,192,204,21,188
2024-05-01,15,193,259,16,271
2024-05-01,15,194,85,64,96
2024-05-01,15,195,239,44,207
2024-05-01,15,196,335,66,317
2024-05-01,15,197,115,48,96
2024-05-01,15,198,303,40,312
2024-05-01,15,199,168,47,133
2024-05-01,15,200,237,41,226
2024-05-01,15,201,334,79,317
2024-05-01,15,202,301,28,272
2024-05-01,15,203,257,60,233
2024-05-01,15,204,189,60,194
2024-05-01,15,205,297,75,265
2024-05-01,15,206,287,39,287
2024-05-01,15,207,187,46,160
2024-05-01,15,208,330,35,318
2024-05-01,15,209,182,31,199
2024-05-01,15,210,109,15,80
2024-05-01,15,211,81,66,51
2024-05-01,15,212,216,61,191
2024-05-01,15,213,336,37,309
2024-05-01,15,214,119,44,129
2024-05-01,15,215,284,28,303
2024-05-01,15,216,291,18,295
2024-05-01,15,217,103,37,102
2024-05-01,15,218,311,39,280
2024-05-01,15,219,234,12,204
2024-05-01,15,220,186,10,170
2024-05-01,15,221,171,29,174
2024-05-01,15,222,320,24,301
2024-05-01,15,223,245,24,250
2024-05-01,15,224,130,34,128
2024-05-01,15,225,92,44,65
2024-05-01,15,226,85,19,59
2024-05-01,15,227,83,11,84
2024-05-01,15,228,76,36,93
2024-05-01,15,229,44,39,36
2024-05-01,15,230,88,12,99
2024-05-01,15,231,55,16,44
2024-05-01,15,232,93,42,71
2024-05-01,15,233,122,14,131
2024-05-01,15,234,123,15,92
2024-05-01,15,235,90,43,90
2024-05-01,15,236,134,48,119
2024-05-01,15,237,101,17,88
2024-05-01,15,238,89,44,67
2024-05-01,15,239,83,43,73
2024-05-01,15,240,52,37,42
2024-05-01,15,241,46,51,10
2024-05-01,15,242,36,46,35
2024-05-01,15,243,101,43,65
2024-05-01,15,244,100,35,118
2024-05-01,15,245,38,14,7
2024-05-01,15,246,59,15,29
2024-05-01,15,247,132,12,98
2024-05-01,15,248,98,39,79
2024-05-01,15,249,76,30,74
2024-05-01,15,250,112,13,100
2024-05-01,15,251,150,45,132
2024-05-01,15,252,38,41,29
2024-05-01,15,253,144,35,119
2024-05-01,15,254,128,22,96
2024-05-01,15,255,37,14,2
2024-05-01,15,256,86,24,55
2024-05-01,15,257,62,44,57
2024-05-01,15,258,117,27,132
2024-05-01,15,259,96,17,108
2024-05-01,15,260,63,49,47
2024-05-01,15,261,125,66,110
2024-05-01,15,262,80,23,42
2024-05-01,15,263,137,22,127
2024-05-01,15,264,115,19,108
2024-05-01,15,265,98,61,83
2024-05-01,15,266,139,11,106
2024-05-01,15,267,40,35,31
2024-05-01,15,268,40,10,49
2024-05-01,15,269,139,66,154
2024-05-01,15,270,115,12,117
2024-05-01,15,271,61,49,62
2024-05-01,15,272,129,32,119
2024-05-01,15,273,83,17,80
2024-05-01,15,274,41,29,9
2024-05-01,15,275,156,30,156
2024-05-01,15,276,123,68,135
2024-05-01,15,277,120,29,99
2024-05-01,15,278,38,55,0
2024-05-01,15,279,90,14,104
2024-05-01,15,280,127,60,109
2024-05-01,15,281,109,30,129
2024-05-01,15,282,87,44,79
2024-05-01,15,283,56,45,56
2024-05-01,15,284,154,20,133
2024-05-01,15,285,64,37,34
2024-05-01,15,286,35,49,55
2024-05-01,15,287,78,23,86
2024-05-01,15,288,138,34,141
2024-05-01,15,289,107,47,114
2024-05-01,15,290,138,43,137
2024-05-01,15,291,51,33,49
2024-05-01,15,292,97,19,74
2024-05-01,15,293,83,27,79
2024-05-01,15,294,137,49,139
2024-05-01,15,295,139,14,150
2024-05-01,15,296,67,54,62
2024-05-01,15,297,65,52,85
2024-05-01,15,298,66,19,67
2024-05-01,15,299,66,17,82
2024-05-01,15,300,42,14,59
2024-05-01,15,301,121,10,133
2024-05-01,15,302,123,22,106
2024-05-01,15,303,44,32,62
2024-05-01,15,304,131,39,139
2024-05-01,15,305,38,11,32
2024-05-01,15,306,131,44,142
2024-05-01,15,307,85,22,57
2024-05-01,15,308,82,12,67
2024-05-01,15,309,139,47,154
2024-05-01,15,310,39,11,4
2024-05-01,15,311,99,20,89
2024-05-01,15,312,47,14,10
2024-05-01,15,313,87,18,105
2024-05-01,15,314,84,27,53
2024-05-01,15,315,90,39,98
2024-05-01,15,316,108,15,70
2024-05-01,15,317,147,16,143
2024-05-01,15,318,128,38,141
2024-05-01,15,319,124,20,88
2024-05-01,15,320,123,73,111
2024-05-01,15,321,98,21,86
2024-05-01,15,322,118,25,95
2024-05-01,15,323,156,34,166
2024-05-01,15,324,129,33,132
2024-05-01,15,325,85,19,98
2024-05-01,15,326,84,47,89
2024-05-01,15,327,103,30,66
2024-05-01,15,328,42,12,21
2024-05-01,15,329,58,31,76
2024-05-01,15,330,102,35,74
2024-05-01,15,331,72,46,80
2024-05-01,15,332,88,35,59
2024-05-01,15,333,61,41,81
2024-05-01,15,334,82,28,73
2024-05-01,15,335,135,25,105
2024-05-01,15,336,153,75,144
2024-05-01,15,337,120,65,127
2024-05-01,15,338,128,25,122
2024-05-01,15,339,133,13,100
2024-05-01,15,340,115,46,118
2024-05-01,15,341,105,10,106
2024-05-01,15,342,67,49,30
2024-05-01,15,343,65,35,67
2024-05-01,15,344,84,25,51
2024-05-01,15,345,126,16,128
2024-05-01,15,346,81,45,47
2024-05-01,15,347,61,12,26
2024-05-01,15,348,140,48,120
2024-05-01,15,349,51,19,20
2024-05-01,15,350,63,53,45
2024-05-01,15,351,113,37,118
2024-05-01,15,352,134,12,118
2024-05-01,15,353,141,29,119
2024-05-01,15,354,122,35,113
2024-05-01,15,355,50,45,44
2024-05-01,15,356,70,46,84
2024-05-01,15,357,71,16,76
2024-05-01,15,358,134,61,152
2024-05-01,15,359,102,12,70
2024-05-01,15,360,57,18,73
2024-05-01,15,361,150,36,133
2024-05-01,15,362,113,12,78
2024-05-01,15,363,77,15,85
2024-05-01,15,364,130,42,124
2024-05-01,15,365,145,49,157
2024-05-01,15,366,106,39,107
2024-05-01,15,367,61,33,45
2024-05-01,15,368,110,19,111
2024-05-01,15,369,60,49,22
2024-05-01,15,370,124,10,94
2024-05-01,15,371,116,11,82
2024-05-01,15,372,79,38,92
2024-05-01,15,373,92,20,92
2024-05-01,15,374,93,36,86
2024-05-01,15,375,152,12,162
2024-05-01,15,376,96,11,114
2024-05-01,15,377,142,24,158
2024-05-01,15,378,49,49,11
2024-05-01,15,379,90,27,105
2024-05-01,15,380,53,33,37
2024-05-01,15,381,48,17,28
2024-05-01,15,382,113,58,108
2024-05-01,15,383,72,17,85
2024-05-01,15,384,76,18,88
2024-05-01,15,385,125,28,112
2024-05-01,15,386,123,22,100
2024-05-01,15,387,157,12,155
2024-05-01,15,388,48,47,54
2024-05-01,15,389,145,46,142
2024-05-01,15,390,74,31,56
2024-05-01,15,391,79,36,96
2024-05-01,15,392,66,46,80
2024-05-01,15,393,158,43,134
2024-05-01,15,394,102,17,75
2024-05-01,15,395,93,44,90
2024-05-01,15,396,84,35,58
2024-05-01,15,397,135,47,99
2024-05-01,15,398,84,28,46
2024-05-01,15,399,128,63,103
2024-05-01,15,400,154,19,164
2024-05-01,15,401,52,36,31
2024-05-01,15,402,132,44,115
2024-05-01,15,403,60,47,38
2024-05-01,15,404,85,77,97
2024-05-01,15,405,116,47,135
2024-05-01,15,406,53,17,25
2024-05-01,15,407,124,37,101
2024-05-01,15,408,52,12,37
2024-05-01,15,409,115,45,98
2024-05-01,15,410,44,15,29
2024-05-01,15,411,73,35,65
2024-05-01,15,412,48,32,25
2024-05-01,15,413,96,28,100
2024-05-01,15,414,132,12,109
2024-05-01,15,415,30,75,24
2024-05-01,15,416,69,13,69
2024-05-01,15,417,45,26,11
2024-05-01,15,418,90,19,97
2024-05-01,15,419,115,40,77
2024-05-01,15,420,68,31,58
2024-05-01,15,421,54,45,63
2024-05-01,15,422,67,15,34
2024-05-01,15,423,116,70,113
2024-05-01,15,424,32,19,12
2024-05-01,15,425,78,34,95
2024-05-01,15,426,38,46,6
2024-05-01,15,427,66,36,44
2024-05-01,15,428,75,28,80
2024-05-01,15,429,86,20,75
2024-05-01,15,430,59,15,42
2024-05-01,15,431,110,34,101
2024-05-01,15,432,64,15,70
2024-05-01,15,433,123,45,121
2024-05-01,15,434,122,43,110
2024-05-01,15,435,57,22,60
2024-05-01,15,436,126,13,100
2024-05-01,15,437,67,25,48
2024-05-01,15,438,60,18,31
2024-05-01,15,439,124,28,95
2024-05-01,15,440,79,38,95
2024-05-01,15,441,33,48,34
2024-05-01,15,442,68,79,81
2024-05-01,15,443,86,15,49
2024-05-01,15,444,75,22,59
2024-05-01,15,445,135,17,126
2024-05-01,15,446,32,23,8
2024-05-01,15,447,84,36,84
2024-05-01,15,448,133,33,142
2024-05-01,15,449,128,32,135
2024-05-01,15,450,102,18,119
2024-05-01,15,451,67,44,43
2024-05-01,15,452,56,38,66
2024-05-01,15,453,107,25,110
2024-05-01,15,454,135,64,96
2024-05-01,15,455,113,16,79
2024-05-01,15,456,48,15,34
2024-05-01,15,457,46,10,25
2024-05-01,15,458,125,14,88
2024-05-01,15,459,75,16,59
2024-05-01,15,460,41,28,33
2024-05-01,15,461,90,26,100
2024-05-01,15,462,63,46,64
2024-05-01,15,463,98,37,75
2024-05-01,15,464,44,45,5
2024-05-01,15,465,117,12,79
2024-05-01,15,466,72,47,90
2024-05-01,15,467,107,69,105
2024-05-01,15,468,128,49,97
2024-05-01,15,469,94,44,65
2024-05-01,15,470,100,70,119
2024-05-01,15,471,123,10,104
2024-05-01,15,472,47,68,38
2024-05-01,15,473,39,48,46
2024-05-01,15,474,49,35,57
2024-05-01,15,475,76,37,44
2024-05-01,15,476,98,17,95
2024-05-01,15,477,89,22,94
2024-05-01,15,478,110,34,99
2024-05-01,15,479,95,20,114
2024-05-01,15,480,39,19,56
2024-05-01,15,481,62,13,35
2024-05-01,15,482,104,54,121
2024-05-01,15,483,129,44,99
2024-05-01,15,484,131,25,115
2024-05-01,15,485,67,17,59
2024-05-01,15,486,127,13,121
2024-05-01,15,487,114,19,89
2024-05-01,15,488,74,49,43
2024-05-01,15,489,98,40,64
2024-05-01,15,490,60,21,34
2024-05-01,15,491,43,39,61
2024-05-01,15,492,134,12,150
2024-05-01,15,493,133,48,111
2024-05-01,15,494,89,27,99
2024-05-01,15,495,108,74,95
2024-05-01,15,496,96,46,90
2024-05-01,15,497,109,39,83
2024-05-01,15,498,76,46,41
2024-05-01,15,499,71,14,50
2024-05-01,15,500,80,14,45
2024-05-01,15,501,76,60,53
2024-05-01,15,502,115,17,101
2024-05-01,15,503,67,62,51
2024-05-01,15,504,86,41,87
2024-05-01,15,505,98,18,95
2024-05-01,15,506,40,42,30
2024-05-01,15,507,55,20,24
2024-05-01,15,508,113,43,89
2024-05-01,15,509,129,52,110
2024-05-01,15,510,98,45,67
2024-05-01,15,511,100,61,76
2024-05-01,15,512,94,40,62
2024-05-01,15,513,36,17,50
2024-05-01,15,514,37,16,26
2024-05-01,15,515,90,79,60
2024-05-01,15,516,75,11,50
2024-05-01,15,517,123,13,101
2024-05-01,15,518,119,13,102
2024-05-01,15,519,69,44,48
2024-05-01,15,520,43,42,17
2024-05-01,15,521,70,33,36
2024-05-01,15,522,120,52,90
2024-05-01,15,523,95,47,71
2024-05-01,15,524,53,35,60
2024-05-01,15,525,89,12,93
2024-05-01,15,526,33,43,27
2024-05-01,15,527,72,38,91
2024-05-01,15,528,117,26,87
2024-05-01,15,529,107,18,77
2024-05-01,15,530,88,48,85
2024-05-01,15,531,127,36,115
2024-05-01,15,532,118,42,123
2024-05-01,15,533,124,38,122
2024-05-01,15,534,60,10,59
2024-05-01,15,535,52,23,54
2024-05-01,15,536,46,25,62
2024-05-01,15,537,73,15,91
2024-05-01,15,538,120,14,136
2024-05-01,15,539,100,15,75
2024-05-01,15,540,90,46,55
2024-05-01,15,541,89,14,109
2024-05-01,15,542,43,36,16
2024-05-01,15,543,94,19,84
2024-05-01,15,544,123,41,116
2024-05-01,15,545,61,17,56
2024-05-01,15,546,37,49,55
2024-05-01,15,547,67,14,37
2024-05-01,15,548,38,24,41
2024-05-01,15,549,84,22,98
2024-05-01,15,550,129,26,139
2024-05-01,15,551,90,24,57
2024-05-01,15,552,51,12,60
2024-05-01,15,553,34,18,2
2024-05-01,15,554,62,47,60
2024-05-01,15,555,80,20,78
2024-05-01,15,556,115,47,129
2024-05-01,15,557,95,40,93
2024-05-01,15,558,82,24,61
2024-05-01,15,559,56,34,57
2024-05-01,15,560,78,45,92
2024-05-01,15,561,130,18,145
2024-05-01,15,562,124,35,116
2024-05-01,15,563,64,13,69
2024-05-01,15,564,113,19,84
2024-05-01,15,565,135,24,139
2024-05-01,15,566,98,13,79
2024-05-01,15,567,40,24,49
2024-05-01,15,568,120,79,106
2024-05-01,15,569,42,15,14
2024-05-01,15,570,109,37,120
2024-05-01,15,571,38,44,25
2024-05-01,15,572,88,33,103
2024-05-01,15,573,80,40,42
2024-05-01,15,574,106,39,75
2024-05-01,15,575,91,15,108
2024-05-01,15,576,44,38,50
2024-05-01,15,577,51,24,51
2024-05-01,15,578,107,46,113
2024-05-01,15,579,31,74,25
2024-05-01,15,580,97,41,79
2024-05-01,15,581,41,78,33
2024-05-01,15,582,56,17,68
2024-05-01,15,583,134,14,120
2024-05-01,15,584,138,27,146
2024-05-01,15,585,92,23,72
2024-05-01,15,586,51,17,20
2024-05-01,15,587,16,26,0
2024-05-01,15,588,11,55,0
2024-05-01,15,589,34,27,34
2024-05-01,15,590,12,37,0
2024-05-01,15,591,33,16,26
2024-05-01,15,592,16,43,23
2024-05-01,15,593,43,40,48
2024-05-01,15,594,28,74,1
2024-05-01,15,595,36,14,54
2024-05-01,15,596,13,15,23
2024-05-01,15,597,51,17,45
2024-05-01,15,598,45,51,12
2024-05-01,15,599,29,12,22
2024-05-01,15,600,46,31,20
2024-05-01,15,601,24,41,28
2024-05-01,15,602,31,38,38
2024-05-01,15,603,10,31,25
2024-05-01,15,604,37,16,26
2024-05-01,15,605,51,29,55
2024-05-01,15,606,12,48,17
2024-05-01,15,607,46,14,24
2024-05-01,15,608,47,37,53
2024-05-01,15,609,40,15,35
2024-05-01,15,610,17,16,0
2024-05-01,15,611,45,37,54
2024-05-01,15,612,49,32,20
2024-05-01,15,613,44,32,42
2024-05-01,15,614,46,47,39
2024-05-01,15,615,52,48,46
2024-05-01,15,616,10,40,0
2024-05-01,15,617,9,54,0
2024-05-01,15,618,17,33,0
2024-05-01,15,619,29,32,0
2024-05-01,15,620,43,40,4
2024-05-01,15,621,44,13,19
2024-05-01,15,622,29,18,28
2024-05-01,15,623,31,62,8
2024-05-01,15,624,16,40,9
2024-05-01,15,625,22,46,24
2024-05-01,15,626,45,34,52
2024-05-01,15,627,36,78,31
2024-05-01,15,628,31,28,3
2024-05-01,15,629,53,65,37
2024-05-01,15,630,33,59,16
2024-05-01,15,631,38,27,53
2024-05-01,15,632,24,14,41
2024-05-01,15,633,43,44,45
2024-05-01,15,634,30,26,4
2024-05-01,15,635,43,25,51
2024-05-01,15,636,32,24,52
2024-05-01,15,637,42,35,59
2024-05-01,15,638,48,30,49
2024-05-01,15,639,26,39,0
2024-05-01,15,640,39,32,0
2024-05-01,15,641,39,34,53
2024-05-01,15,642,31,17,0
2024-05-01,15,643,39,10,23
2024-05-01,15,644,21,36,39
2024-05-01,15,645,33,34,16
2024-05-01,15,646,23,44,3
2024-05-01,15,647,41,27,43
2024-05-01,15,648,37,38,14
2024-05-01,15,649,40,47,24
2024-05-01,15,650,30,17,0
2024-05-01,15,651,54,37,43
2024-05-01,15,652,17,43,0
2024-05-01,15,653,13,26,0
2024-05-01,15,654,47,79,11
2024-05-01,15,655,17,34,0
2024-05-01,15,656,8,22,15
2024-05-01,15,657,17,48,0
2024-05-01,15,658,31,32,17
2024-05-01,15,659,27,71,15
2024-05-01,15,660,10,70,0
2024-05-01,15,661,30,57,43
2024-05-01,15,662,15,33,25
2024-05-01,15,663,44,40,56
2024-05-01,15,664,44,78,64
2024-05-01,15,665,17,47,0
2024-05-01,15,666,13,72,29
2024-05-01,15,667,38,42,18
2024-05-01,15,668,36,41,6
2024-05-01,15,669,28,74,0
2024-05-01,15,670,44,73,39
2024-05-01,15,671,45,23,27
2024-05-01,15,672,22,43,18
2024-05-01,15,673,44,26,61
2024-05-01,15,674,14,75,0
2024-05-01,15,675,48,74,58
2024-05-01,15,676,47,41,47
2024-05-01,15,677,44,51,16
2024-05-01,15,678,41,24,51
2024-05-01,15,679,17,14,0
2024-05-01,15,680,13,19,0
2024-05-01,15,681,35,20,11
2024-05-01,15,682,53,16,73
2024-05-01,15,683,44,45,29
2024-05-01,15,684,23,30,14
2024-05-01,15,685,30,55,41
2024-05-01,15,686,8,30,13
2024-05-01,15,687,32,43,10
2024-05-01,15,688,53,59,14
2024-05-01,15,689,17,28,3
2024-05-01,15,690,26,16,45
2024-05-01,15,691,24,15,32
2024-05-01,15,692,53,20,47
2024-05-01,15,693,11,47,26
2024-05-01,15,694,10,29,12
2024-05-01,15,695,42,24,49
2024-05-01,15,696,45,10,15
2024-05-01,15,697,15,18,5
2024-05-01,15,698,26,42,43
2024-05-01,15,699,23,19,30
2024-05-01,15,700,38,26,0
2024-05-01,15,701,48,41,55
2024-05-01,15,702,35,35,22
2024-05-01,15,703,38,27,1
2024-05-01,15,704,34,41,38
2024-05-01,15,705,37,31,20
2024-05-01,15,706,33,32,27
2024-05-01,15,707,9,38,14
2024-05-01,15,708,15,14,3
2024-05-01,15,709,54,33,30
2024-05-01,15,710,47,31,54
2024-05-01,15,711,31,35,27
2024-05-01,15,712,39,28,3
2024-05-01,15,713,22,23,24
2024-05-01,15,714,10,30,17
2024-05-01,15,715,10,19,27
2024-05-01,15,716,20,26,6
2024-05-01,15,717,51,45,21
2024-05-01,15,718,25,45,0
2024-05-01,15,719,22,41,38
2024-05-01,15,720,12,19,0
2024-05-01,16,1,145,49,122
2024-05-01,16,2,348,35,316
2024-05-01,16,3,130,66,148
2024-05-01,16,4,305,61,291
2024-05-01,16,5,194,17,207
2024-05-01,16,6,203,13,212
2024-05-01,16,7,128,64,125
2024-05-01,16,8,224,12,185
2024-05-01,16,9,182,10,151
2024-05-01,16,10,302,15,319
2024-05-01,16,11,89,49,81
2024-05-01,16,12,203,47,205
2024-05-01,16,13,295,58,309
2024-05-01,16,14,297,53,303
2024-05-01,16,15,298,42,314
2024-05-01,16,16,317,43,313
2024-05-01,16,17,148,18,131
2024-05-01,16,18,197,13,217
2024-05-01,16,19,246,62,257
2024-05-01,16,20,134,28,148
2024-05-01,16,21,110,71,117
2024-05-01,16,22,149,13,158
2024-05-01,16,23,209,20,182
2024-05-01,16,24,338,20,334
2024-05-01,16,25,152,38,162
2024-05-01,16,26,80,35,64
2024-05-01,16,27,95,12,107
2024-05-01,16,28,164,10,126
2024-05-01,16,29,286,14,252
2024-05-01,16,30,145,73,113
2024-05-01,16,31,288,32,261
2024-05-01,16,32,344,40,364
2024-05-01,16,33,338,31,314
2024-05-01,16,34,193,43,173
2024-05-01,16,35,207,14,191
2024-05-01,16,36,115,23,81
2024-05-01,16,37,347,51,347
2024-05-01,16,38,295,34,281
2024-05-01,16,39,207,17,225
2024-05-01,16,40,205,11,171
2024-05-01,16,41,279,43,245
2024-05-01,16,42,244,72,232
