return_id,order_id,return_date,customer_id,product_id,store_id,returned_qty,refund_amount,return_reason
4537,221503,2025-03-27,24659,265,29,1,13.4,Not Needed
4538,221516,2025-03-14,16423,18,22,2,4.46,Wrong Item
4539,221540,2025-03-13,9853,498,21,1,14.13,Not Needed
4540,221589,2025-03-28,7586,198,31,1,40.19,Quality Issue
4541,221607,2025-03-31,17546,519,26,1,11.59,Quality Issue
4542,221645,2025-03-13,12717,63,23,1,9.74,Quality Issue
4543,221731,2025-03-16,1077,105,11,1,4.43,Quality Issue
4544,221742,2025-03-30,22196,358,24,1,5.22,Not Needed
4545,221788,2025-03-16,11216,471,33,1,13.1,Quality Issue
4546,221815,2025-03-21,14056,246,18,1,20.11,Damaged
4547,221834,2025-03-15,21743,409,13,1,9.8,Quality Issue
4548,221926,2025-03-30,18011,36,17,2,8.37,Not Needed
4549,221994,2025-03-14,18082,543,25,1,9.59,Not Needed
4550,222015,2025-03-20,23646,530,23,1,30.74,Quality Issue
4551,222122,2025-03-29,23894,168,3,1,13.14,Not Needed
4552,222132,2025-03-22,12309,170,7,2,3.83,Quality Issue
4553,222160,2025-04-02,4648,49,8,2,21.4,Not Needed
4554,222166,2025-03-29,17970,399,27,1,11.46,Late Delivery
4555,222181,2025-03-18,10585,250,21,2,14.67,Late Delivery
4556,222205,2025-03-28,12824,195,29,1,11.98,Damaged
4557,222241,2025-04-02,11300,655,9,1,204.22,Damaged
4558,222311,2025-03-20,18572,225,3,2,8.51,Damaged
4559,222355,2025-03-22,4504,95,29,1,8.8,Late Delivery
4560,222464,2025-03-19,7678,129,21,1,9.54,Late Delivery
4561,222726,2025-03-22,6391,419,12,1,19.71,Quality Issue
4562,222744,2025-04-03,2398,515,27,1,37.34,Damaged
4563,222882,2025-03-30,17544,218,17,1,12.92,Not Needed
4564,222895,2025-04-04,10812,152,29,1,15.01,Not Needed
4565,222953,2025-03-19,1546,204,15,1,14.85,Late Delivery
4566,222958,2025-04-02,16739,411,3,1,2.88,Not Needed
4567,223036,2025-03-29,11397,407,12,1,18.67,Damaged
4568,223046,2025-04-03,310,506,14,1,19.61,Quality Issue
4569,223072,2025-03-24,1968,491,32,1,13.69,Late Delivery
4570,223075,2025-04-03,11422,123,7,1,3.94,Not Needed
4571,223092,2025-03-26,21789,183,29,1,2.86,Not Needed
4572,223153,2025-03-30,19926,11,9,1,3.97,Late Delivery
4573,223288,2025-03-16,1874,657,19,1,221.41,Wrong Item
4574,223299,2025-04-04,3754,192,22,2,28.24,Late Delivery
4575,223327,2025-03-18,1075,27,32,1,6.0,Not Needed
4576,223400,2025-03-23,15763,165,21,2,30.02,Late Delivery
4577,223492,2025-03-24,10602,79,25,1,44.19,Late Delivery
4578,223521,2025-04-03,19446,49,11,1,6.04,Damaged
4579,223550,2025-03-25,24571,18,14,2,4.87,Damaged
4580,223566,2025-03-31,14495,567,17,1,4.74,Damaged
4581,223577,2025-03-30,12788,631,33,1,419.54,Damaged
4582,223651,2025-04-02,11052,619,28,1,38.02,Not Needed
4583,223653,2025-04-01,18919,376,22,2,22.33,Wrong Item
4584,223687,2025-04-01,18710,88,23,1,13.24,Not Needed
4585,223694,2025-03-22,13413,21,8,2,5.32,Damaged
4586,223738,2025-04-02,3990,63,30,2,12.39,Not Needed
4587,223752,2025-03-22,11785,707,25,1,483.59,Not Needed
4588,223802,2025-03-27,24427,137,9,2,29.17,Damaged
4589,223837,2025-03-29,15905,151,21,1,16.15,Damaged
4590,223849,2025-03-18,1020,110,13,2,10.51,Not Needed
4591,223869,2025-03-31,15166,36,2,2,10.28,Damaged
4592,223891,2025-03-31,5678,71,29,2,3.21,Not Needed
4593,223893,2025-03-24,2337,36,9,2,43.58,Damaged
4594,223910,2025-03-30,22980,633,30,1,242.86,Not Needed
4595,224061,2025-03-25,16945,633,19,1,401.33,Not Needed
4596,224078,2025-03-27,11153,280,17,1,18.12,Quality Issue
4597,224110,2025-03-30,20,705,22,1,77.04,Damaged
4598,224146,2025-03-31,6474,25,10,1,6.29,Quality Issue
4599,224193,2025-03-26,9913,202,14,1,19.51,Not Needed
4600,224490,2025-04-06,19631,108,19,2,9.12,Wrong Item
4601,224689,2025-03-25,20804,684,20,1,72.47,Damaged
4602,224823,2025-03-22,23813,541,23,2,79.39,Wrong Item
4603,224848,2025-04-04,735,192,14,1,21.37,Damaged
4604,224851,2025-04-05,15535,71,17,2,5.14,Quality Issue
4605,225025,2025-03-21,3326,177,34,1,11.36,Quality Issue
4606,225029,2025-03-26,21774,487,7,1,3.45,Late Delivery
4607,225103,2025-04-08,16329,95,20,2,5.13,Damaged
4608,225123,2025-04-01,18716,653,30,1,247.58,Damaged
4609,225184,2025-04-07,1485,479,31,2,47.16,Quality Issue
4610,225189,2025-04-06,1274,413,33,1,5.83,Late Delivery
4611,225249,2025-03-20,5625,706,2,1,21.84,Late Delivery
4612,225288,2025-04-02,7752,330,18,2,26.39,Damaged
4613,225314,2025-03-31,135,360,24,2,19.63,Wrong Item
4614,225323,2025-04-01,717,193,20,1,2.07,Not Needed
4615,225382,2025-03-28,23024,458,16,2,63.71,Late Delivery
4616,225481,2025-03-27,9761,377,33,2,65.04,Wrong Item
4617,225599,2025-03-30,14554,92,2,2,2.57,Late Delivery
4618,225647,2025-04-03,21095,12,22,2,8.48,Wrong Item
4619,225681,2025-04-02,3586,130,18,1,0.84,Not Needed
4620,225743,2025-04-06,24926,307,16,1,24.47,Quality Issue
4621,225746,2025-03-23,21899,443,18,1,10.95,Quality Issue
4622,225763,2025-04-03,7239,259,30,1,14.17,Late Delivery
4623,225836,2025-04-01,17902,399,34,1,9.05,Quality Issue
4624,225889,2025-04-07,8185,8,9,1,3.54,Late Delivery
4625,225894,2025-04-04,12275,712,34,1,405.4,Wrong Item
4626,225925,2025-04-04,14101,667,27,1,364.36,Not Needed
4627,225940,2025-04-02,20386,128,19,1,27.08,Not Needed
4628,225975,2025-04-02,23792,84,33,1,2.93,Late Delivery
4629,226077,2025-03-26,21701,534,26,1,7.36,Late Delivery
4630,226096,2025-03-24,709,93,26,2,11.49,Wrong Item
4631,226138,2025-03-27,20388,511,24,2,110.16,Not Needed
4632,226246,2025-04-05,2838,130,18,2,3.47,Not Needed
4633,226294,2025-03-23,12321,133,30,1,10.86,Late Delivery
4634,226368,2025-03-23,23985,510,33,2,47.94,Damaged
4635,226492,2025-04-01,16747,133,30,1,9.04,Damaged
4636,226505,2025-04-03,18598,99,15,1,7.99,Quality Issue
4637,226628,2025-04-09,2014,374,3,1,52.17,Quality Issue
4638,226793,2025-04-07,6555,87,3,1,0.71,Not Needed
4639,226943,2025-04-07,18819,306,11,1,13.29,Late Delivery
4640,226963,2025-03-28,596,423,34,1,23.49,Not Needed
4641,227191,2025-03-25,3793,47,33,1,8.28,Late Delivery
4642,227259,2025-04-12,23815,47,33,2,43.93,Not Needed
4643,227357,2025-04-10,4476,220,17,2,12.92,Wrong Item
4644,227448,2025-03-28,2776,372,33,1,16.32,Wrong Item
4645,227576,2025-04-11,7106,221,18,1,5.19,Damaged
4646,227612,2025-03-27,20316,2,3,1,13.88,Wrong Item
4647,227686,2025-04-12,9777,209,9,1,14.54,Late Delivery
4648,227700,2025-03-28,5858,399,23,1,8.27,Not Needed
4649,227708,2025-04-09,13892,434,34,1,25.32,Quality Issue
4650,227711,2025-04-11,14811,120,26,1,9.8,Not Needed
4651,227730,2025-04-01,5387,38,5,1,6.54,Not Needed
4652,227745,2025-04-04,24150,198,16,1,10.17,Quality Issue
4653,227850,2025-04-05,22005,162,22,1,25.09,Not Needed
4654,227922,2025-03-25,8297,414,32,1,11.73,Quality Issue
4655,227976,2025-03-25,23513,190,1,2,27.86,Not Needed
4656,227992,2025-04-06,16166,485,14,1,20.75,Not Needed
4657,228020,2025-04-01,251,178,7,1,38.56,Damaged
4658,228068,2025-03-30,17262,315,28,2,8.65,Wrong Item
4659,228212,2025-04-12,14530,233,12,1,25.71,Damaged
4660,228230,2025-04-14,13589,81,28,1,15.73,Damaged
4661,228272,2025-04-10,23453,525,20,1,7.4,Wrong Item
4662,228337,2025-04-08,8391,247,27,1,42.11,Quality Issue
4663,228399,2025-04-07,20023,625,16,1,508.52,Not Needed
4664,228474,2025-03-31,3924,367,12,2,32.69,Not Needed
4665,228491,2025-04-14,14521,64,9,1,17.45,Not Needed
4666,228625,2025-04-03,1747,401,7,1,17.08,Not Needed
4667,228720,2025-04-08,17403,9,23,1,23.43,Late Delivery
4668,228726,2025-04-11,7466,666,28,1,385.43,Wrong Item
4669,228762,2025-04-03,24455,217,16,1,8.31,Not Needed
4670,228774,2025-04-02,3182,214,14,2,12.41,Not Needed
4671,228836,2025-04-10,4235,540,21,2,23.61,Damaged
4672,228883,2025-04-05,11460,406,30,2,42.93,Late Delivery
4673,228981,2025-04-13,22579,175,23,2,6.63,Damaged
4674,229135,2025-04-09,5154,57,26,1,1.51,Quality Issue
4675,229159,2025-04-07,3193,101,9,1,6.12,Late Delivery
4676,229180,2025-03-29,23080,131,2,2,9.79,Quality Issue
4677,229198,2025-04-12,21408,36,24,1,8.44,Not Needed
4678,229315,2025-03-31,48,152,12,1,9.66,Damaged
4679,229370,2025-04-13,14956,367,4,2,34.42,Not Needed
4680,229377,2025-04-08,6216,3,33,1,23.07,Not Needed
4681,229427,2025-04-04,1916,51,22,1,13.31,Quality Issue
4682,229459,2025-03-31,16604,151,8,2,10.44,Late Delivery
4683,229555,2025-04-02,1992,521,26,1,7.01,Not Needed
4684,229645,2025-04-13,18435,92,32,2,2.71,Not Needed
4685,229675,2025-04-08,3495,474,11,1,8.1,Not Needed
4686,229739,2025-04-15,1812,9,34,2,9.5,Not Needed
4687,229771,2025-04-06,8529,424,29,1,27.63,Not Needed
4688,229857,2025-04-11,8116,191,8,2,2.47,Quality Issue
4689,229889,2025-04-14,22305,84,25,1,4.46,Not Needed
4690,230022,2025-03-30,13474,654,8,1,240.23,Damaged
4691,230090,2025-04-12,15073,461,6,1,7.75,Quality Issue
4692,230104,2025-04-09,22934,636,8,1,234.79,Late Delivery
4693,230137,2025-04-08,7407,463,31,1,9.67,Not Needed
4694,230171,2025-04-03,15442,399,14,1,13.57,Quality Issue
4695,230178,2025-04-01,23372,100,24,1,16.47,Damaged
4696,230249,2025-04-03,5581,700,18,1,151.8,Quality Issue
4697,230278,2025-04-08,12408,203,28,2,5.83,Not Needed
4698,230332,2025-04-05,24587,494,21,2,16.26,Damaged
4699,230358,2025-04-04,8859,51,1,1,10.42,Damaged
4700,230385,2025-04-13,13982,501,33,1,88.36,Quality Issue
4701,230395,2025-04-03,13944,88,3,1,5.55,Not Needed
4702,230402,2025-04-16,13879,578,6,1,27.45,Wrong Item
4703,230460,2025-04-04,5193,28,15,2,10.2,Quality Issue
4704,230464,2025-04-10,22403,249,29,1,35.05,Damaged
4705,230505,2025-04-10,20213,521,5,1,7.81,Quality Issue
4706,230535,2025-04-09,1717,53,21,2,8.35,Quality Issue
4707,230563,2025-04-07,1326,195,9,1,1.8,Not Needed
4708,230568,2025-04-03,5979,71,11,1,5.48,Quality Issue
4709,230583,2025-04-14,6057,30,11,1,6.91,Damaged
4710,230597,2025-04-01,12607,569,24,1,22.65,Quality Issue
4711,230612,2025-04-04,5922,172,18,1,3.13,Damaged
4712,230645,2025-04-05,2493,237,6,1,116.24,Wrong Item
4713,230647,2025-04-14,15791,305,2,1,22.28,Quality Issue
4714,230677,2025-04-06,15829,137,26,2,22.09,Late Delivery
4715,230678,2025-04-11,4655,222,18,1,2.8,Quality Issue
4716,230726,2025-04-05,1733,701,24,1,413.35,Wrong Item
4717,230777,2025-04-08,22263,189,9,2,11.07,Quality Issue
4718,230865,2025-04-06,8428,523,12,2,48.05,Not Needed
4719,231074,2025-04-17,11018,104,19,2,33.87,Not Needed
4720,231161,2025-04-05,3274,539,5,1,12.1,Quality Issue
4721,231233,2025-04-17,8851,223,8,2,19.09,Not Needed
4722,231289,2025-04-11,13226,13,29,2,5.22,Damaged
4723,231429,2025-04-08,484,606,9,1,365.29,Damaged
4724,231432,2025-04-06,1917,145,14,1,15.33,Not Needed
4725,231476,2025-04-08,7958,125,14,1,5.44,Late Delivery
4726,231527,2025-04-17,24101,160,25,2,29.83,Late Delivery
4727,231573,2025-04-04,870,123,5,1,14.18,Wrong Item
4728,231773,2025-04-18,5657,289,33,1,40.25,Damaged
4729,231813,2025-04-05,15893,174,23,2,7.64,Late Delivery
4730,231814,2025-04-09,7360,400,34,1,38.72,Quality Issue
4731,231830,2025-04-02,15193,588,21,1,411.47,Late Delivery
4732,231914,2025-04-05,3908,163,32,1,3.49,Not Needed
4733,232052,2025-04-02,20923,612,28,1,141.49,Not Needed
4734,232069,2025-04-16,16842,533,30,1,21.45,Not Needed
4735,232294,2025-04-17,4937,503,4,1,59.83,Late Delivery
4736,232411,2025-04-09,22896,523,32,2,37.43,Not Needed
4737,232488,2025-04-17,4038,479,18,1,23.52,Not Needed
4738,232646,2025-04-11,1007,45,32,2,11.16,Damaged
4739,232670,2025-04-12,9957,181,14,1,1.08,Quality Issue
4740,232698,2025-04-16,17036,322,14,2,67.65,Quality Issue
4741,232725,2025-04-15,3812,575,6,1,6.88,Damaged
4742,232754,2025-04-20,16465,7,9,1,12.76,Not Needed
4743,232781,2025-04-07,8317,623,25,1,400.53,Not Needed
4744,232915,2025-04-14,19836,339,33,1,15.32,Damaged
4745,232969,2025-04-09,1813,487,7,1,7.35,Wrong Item
4746,233052,2025-04-12,5942,247,6,1,27.56,Not Needed
4747,233092,2025-04-07,61,315,30,1,6.83,Wrong Item
4748,233263,2025-04-19,18374,111,29,2,20.2,Quality Issue
4749,233319,2025-04-05,11876,394,14,1,33.88,Late Delivery
4750,233330,2025-04-14,23758,45,34,1,5.74,Not Needed
4751,233351,2025-04-20,18037,85,32,1,13.55,Quality Issue
4752,233368,2025-04-09,4382,163,14,2,6.1,Not Needed
4753,233437,2025-04-22,5538,117,24,2,27.25,Not Needed
4754,233522,2025-04-16,11501,204,9,1,4.49,Not Needed
4755,233603,2025-04-10,12321,251,34,1,8.61,Damaged
4756,233646,2025-04-16,24843,133,14,2,15.36,Wrong Item
4757,233651,2025-04-12,6007,229,34,2,17.47,Damaged
4758,233837,2025-04-06,7411,413,24,1,15.15,Quality Issue
4759,233927,2025-04-11,20724,343,11,2,21.97,Quality Issue
4760,234057,2025-04-10,13290,45,9,2,16.64,Not Needed
4761,234073,2025-04-16,15915,661,31,1,354.24,Not Needed
4762,234083,2025-04-16,23918,546,18,2,73.93,Quality Issue
4763,234201,2025-04-26,20813,543,14,2,16.88,Not Needed
4764,234271,2025-04-20,2003,220,18,1,37.06,Wrong Item
4765,234294,2025-04-15,17154,126,5,1,10.07,Late Delivery
4766,234379,2025-04-15,2385,13,21,1,2.88,Late Delivery
4767,234398,2025-04-19,7303,390,28,1,3.48,Not Needed
4768,234432,2025-04-13,2563,206,6,1,9.23,Late Delivery
4769,234463,2025-04-23,309,185,9,1,23.6,Not Needed
4770,234569,2025-04-16,11407,359,6,2,16.99,Damaged
4771,234658,2025-04-11,14024,132,5,1,11.74,Quality Issue
4772,234670,2025-04-16,7813,213,10,1,4.91,Not Needed
4773,234687,2025-04-10,12148,37,32,1,5.09,Damaged
4774,234706,2025-04-16,4338,32,4,2,56.49,Quality Issue
4775,234711,2025-04-21,16338,347,14,1,2.53,Quality Issue
4776,234740,2025-04-13,280,174,19,1,3.33,Quality Issue
4777,234764,2025-04-15,2880,126,15,2,18.94,Late Delivery
4778,234798,2025-04-13,3445,245,2,1,10.71,Late Delivery
4779,234803,2025-04-15,10755,70,8,1,7.76,Wrong Item
4780,234869,2025-04-11,14567,484,6,2,42.98,Quality Issue
4781,234937,2025-04-12,15062,61,3,1,26.0,Late Delivery
4782,234989,2025-04-25,20227,498,33,1,34.99,Quality Issue
4783,235022,2025-04-18,10792,123,34,1,26.58,Late Delivery
4784,235281,2025-04-24,1336,240,32,1,5.27,Not Needed
4785,235313,2025-04-24,19668,518,9,1,3.75,Late Delivery
4786,235333,2025-04-28,21127,152,11,1,9.17,Wrong Item
4787,235392,2025-04-09,11316,592,33,1,238.88,Not Needed
4788,235416,2025-04-16,18420,212,26,2,16.29,Damaged
4789,235432,2025-04-27,8654,68,12,1,6.78,Quality Issue
4790,235488,2025-04-15,16056,592,18,1,510.56,Quality Issue
4791,235490,2025-04-26,1696,473,14,2,15.27,Not Needed
4792,235725,2025-04-13,10076,559,16,2,66.58,Quality Issue
4793,235738,2025-04-14,10230,409,30,1,8.31,Late Delivery
4794,235759,2025-04-18,24050,19,18,1,20.04,Quality Issue
4795,235760,2025-04-19,17701,244,11,1,21.1,Late Delivery
4796,235774,2025-04-24,4716,264,14,1,16.64,Damaged
4797,235903,2025-04-16,4330,124,1,2,32.24,Quality Issue
4798,235934,2025-04-11,22331,279,1,1,32.56,Not Needed
4799,235983,2025-04-26,2915,396,29,2,53.39,Damaged
4800,236007,2025-04-13,19340,62,33,2,20.09,Damaged
4801,236077,2025-04-24,11961,76,22,2,25.45,Not Needed
4802,236128,2025-04-10,11775,122,18,1,2.25,Quality Issue
4803,236211,2025-04-15,16878,569,34,2,36.86,Not Needed
4804,236212,2025-04-13,48,487,23,2,9.31,Late Delivery
4805,236213,2025-04-23,1921,97,8,2,2.75,Damaged
4806,236226,2025-04-25,3021,59,34,1,7.24,Not Needed
4807,236272,2025-04-19,21096,632,24,1,235.88,Quality Issue
4808,236276,2025-04-23,15761,78,2,1,9.4,Late Delivery
4809,236375,2025-04-23,3739,193,20,1,12.2,Quality Issue
4810,236463,2025-04-12,16745,666,14,1,418.53,Not Needed
4811,236485,2025-04-13,15548,290,27,1,17.34,Damaged
4812,236508,2025-04-19,10388,498,8,2,67.42,Not Needed
4813,236521,2025-04-24,16923,576,20,1,25.99,Damaged
4814,236554,2025-04-30,21594,462,2,1,69.33,Not Needed
4815,236619,2025-04-13,17466,109,32,1,12.38,Quality Issue
4816,236661,2025-04-18,24905,86,15,1,4.96,Damaged
4817,236754,2025-04-19,15488,442,9,2,18.58,Quality Issue
4818,236756,2025-04-18,12807,292,14,2,45.58,Damaged
4819,236759,2025-04-13,22025,334,8,1,70.54,Wrong Item
4820,236972,2025-05-01,21154,425,18,1,48.87,Late Delivery
4821,237015,2025-04-15,13265,135,23,2,13.15,Late Delivery
4822,237046,2025-04-22,19172,476,15,1,24.35,Damaged
4823,237058,2025-04-17,22704,213,1,1,10.96,Damaged
4824,237061,2025-04-15,16290,201,8,1,3.42,Damaged
4825,237163,2025-04-25,3272,431,32,2,110.12,Late Delivery
4826,237167,2025-04-23,21184,54,29,2,12.89,Late Delivery
4827,237176,2025-04-21,23228,149,10,2,5.46,Quality Issue
4828,237188,2025-04-26,19353,301,34,1,10.44,Not Needed
4829,237211,2025-04-25,1609,435,20,1,7.54,Late Delivery
4830,237256,2025-04-28,6396,148,20,1,5.48,Late Delivery
4831,237459,2025-05-01,20384,428,33,2,90.96,Damaged
4832,237540,2025-04-22,12406,144,3,2,10.91,Late Delivery
4833,237610,2025-04-22,5687,124,16,1,3.07,Not Needed
4834,237758,2025-04-21,20093,201,34,1,6.1,Not Needed
4835,237766,2025-04-30,19350,463,29,1,22.62,Not Needed
4836,237812,2025-04-27,4287,458,1,2,43.2,Damaged
4837,237883,2025-04-18,14249,92,33,1,1.27,Damaged
4838,237939,2025-04-19,11600,699,9,1,210.77,Not Needed
4839,237955,2025-04-21,186,264,31,2,60.17,Not Needed
4840,238000,2025-04-23,17559,120,5,1,15.67,Late Delivery
4841,238003,2025-05-01,4180,164,9,1,7.17,Wrong Item
4842,238014,2025-04-27,17890,153,9,2,13.67,Wrong Item
4843,238034,2025-04-27,24603,215,9,1,5.25,Quality Issue
4844,238039,2025-04-25,10802,275,6,2,29.27,Quality Issue
4845,238103,2025-04-26,3399,46,7,2,43.23,Late Delivery
4846,238151,2025-04-19,246,562,10,1,39.76,Not Needed
4847,238275,2025-04-27,22614,597,34,1,48.12,Not Needed
4848,238294,2025-05-04,22401,131,2,2,16.27,Not Needed
4849,238365,2025-05-03,13055,473,19,1,5.08,Not Needed
4850,238412,2025-05-04,18650,375,25,2,49.37,Damaged
4851,238507,2025-04-17,8741,599,18,1,71.19,Not Needed
4852,238655,2025-04-17,14972,234,9,1,6.02,Wrong Item
4853,238667,2025-04-28,8428,140,27,1,9.27,Not Needed
4854,238704,2025-04-19,8476,137,8,2,49.1,Not Needed
4855,238744,2025-04-25,11994,81,29,1,13.4,Not Needed
4856,238817,2025-04-29,14982,499,24,2,23.21,Not Needed
4857,238900,2025-04-29,2206,232,14,1,41.54,Damaged
4858,238924,2025-05-03,15042,155,2,1,47.35,Wrong Item
4859,239013,2025-04-27,24285,400,2,2,28.69,Quality Issue
4860,239024,2025-04-24,20633,706,11,1,18.93,Quality Issue
4861,239075,2025-04-24,18500,205,24,2,5.75,Not Needed
4862,239120,2025-05-05,20879,510,2,1,8.36,Quality Issue
4863,239124,2025-04-19,19675,211,13,1,10.81,Not Needed
4864,239171,2025-04-17,7509,333,4,1,10.8,Damaged
4865,239187,2025-05-03,8207,76,12,1,7.15,Damaged
4866,239291,2025-04-18,2236,335,4,2,44.5,Not Needed
4867,239295,2025-04-30,12128,167,13,2,24.29,Quality Issue
4868,239305,2025-05-03,4698,496,26,1,21.02,Quality Issue
4869,239409,2025-04-19,17367,25,9,2,14.63,Quality Issue
4870,239464,2025-05-01,16545,235,14,1,10.46,Damaged
4871,239487,2025-05-03,8469,540,14,1,18.24,Quality Issue
4872,239585,2025-04-17,16076,6,23,2,8.51,Quality Issue
4873,239604,2025-05-04,1972,28,10,2,12.29,Not Needed
4874,239617,2025-04-24,15860,562,32,1,16.75,Wrong Item
4875,239743,2025-04-27,23738,133,21,2,12.97,Not Needed
4876,239872,2025-04-19,18612,49,6,1,6.35,Damaged
4877,239903,2025-04-28,16028,204,30,1,2.45,Damaged
4878,239928,2025-05-02,4151,52,26,1,5.03,Not Needed
4879,239953,2025-05-06,8343,377,8,1,27.78,Wrong Item
4880,239954,2025-05-05,5021,128,9,2,29.73,Not Needed
4881,240007,2025-05-05,23406,164,15,2,17.39,Quality Issue
4882,240010,2025-04-28,12801,208,2,1,11.01,Not Needed
4883,240054,2025-04-26,13715,115,22,1,2.22,Damaged
4884,240059,2025-04-28,18658,681,9,2,245.14,Quality Issue
4885,240144,2025-04-24,19646,225,18,2,13.18,Not Needed
4886,240177,2025-05-07,16277,488,1,2,9.95,Not Needed
4887,240182,2025-05-01,15049,206,1,1,36.84,Not Needed
4888,240279,2025-04-25,15539,2,28,2,26.02,Not Needed
4889,240313,2025-04-29,8888,498,28,2,42.06,Not Needed
4890,240346,2025-05-07,18088,190,18,2,14.0,Quality Issue
4891,240349,2025-05-06,4619,138,23,1,6.02,Not Needed
4892,240413,2025-04-22,2401,519,26,1,14.64,Late Delivery
4893,240501,2025-05-05,14200,572,19,1,19.82,Quality Issue
4894,240529,2025-05-08,10179,133,29,1,4.65,Not Needed
4895,240655,2025-05-05,10260,199,14,2,12.1,Late Delivery
4896,240682,2025-05-02,15541,569,1,2,40.41,Not Needed
4897,240795,2025-04-30,13926,93,21,2,8.35,Late Delivery
4898,240864,2025-04-26,23565,40,19,2,7.99,Quality Issue
4899,240887,2025-04-30,881,118,19,1,6.26,Late Delivery
4900,240951,2025-04-22,8167,26,19,1,3.12,Not Needed
4901,240954,2025-04-27,10855,41,3,1,19.65,Not Needed
4902,240983,2025-04-22,6184,649,33,1,198.82,Quality Issue
4903,240985,2025-05-07,6937,485,29,2,27.05,Not Needed
4904,241140,2025-05-07,22724,176,16,1,9.92,Damaged
4905,241161,2025-04-20,3696,30,2,1,1.06,Quality Issue
4906,241208,2025-05-04,18980,565,9,2,68.6,Late Delivery
4907,241279,2025-04-22,17714,109,28,2,20.43,Damaged
4908,241301,2025-04-26,17398,383,8,1,7.43,Wrong Item
4909,241389,2025-05-05,6860,347,34,1,8.05,Late Delivery
4910,241424,2025-05-07,20474,643,13,1,133.82,Not Needed
4911,241501,2025-04-30,14319,661,9,1,462.76,Quality Issue
4912,241535,2025-04-21,22786,597,25,1,51.27,Not Needed
4913,241576,2025-05-04,730,74,23,1,4.67,Late Delivery
4914,241580,2025-04-25,10334,640,3,1,261.73,Not Needed
4915,241613,2025-04-24,1608,44,27,2,23.02,Not Needed
4916,241709,2025-04-21,18628,536,3,1,4.99,Not Needed
4917,241724,2025-04-30,6336,158,8,1,6.33,Not Needed
4918,241807,2025-04-27,20171,157,9,1,1.52,Late Delivery
4919,241844,2025-04-22,20368,211,9,2,13.74,Not Needed
4920,241972,2025-05-07,22684,172,15,2,3.81,Quality Issue
4921,242010,2025-05-01,11865,246,11,2,76.18,Late Delivery
4922,242345,2025-05-07,19472,57,15,1,3.68,Late Delivery
4923,242417,2025-05-08,17690,520,26,1,11.83,Quality Issue
4924,242629,2025-05-07,22648,101,14,2,19.85,Quality Issue
4925,242673,2025-05-03,2335,616,28,1,141.6,Not Needed
4926,242684,2025-05-07,5905,257,34,1,23.4,Damaged
4927,242692,2025-05-01,24670,619,26,1,24.0,Damaged
4928,242696,2025-04-29,15775,331,24,1,85.78,Quality Issue
4929,242750,2025-05-03,6905,79,12,2,38.51,Damaged
4930,242797,2025-05-10,1555,131,19,2,9.35,Wrong Item
4931,242825,2025-04-29,13424,161,20,1,19.99,Quality Issue
4932,242834,2025-05-11,5990,528,9,1,47.64,Wrong Item
4933,242954,2025-04-29,6729,352,27,1,24.95,Damaged
4934,242979,2025-05-09,19674,303,32,1,15.32,Not Needed
